测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name,place
tsing/ds,2203073,2022-06-22T21:29:16.903+08:00,,"Mozilla/5.0 (Linux; Android 11; V2106A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1206 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",222.244.229.46,大学生73,湖南
tsing/ds,2203074,2022-06-22T21:36:01.624+08:00,2022-06-22T21:43:59.092+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8296 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.19.229.166,大学生74,浙江
tsing/ds,2203075,2022-06-22T21:32:19.587+08:00,2022-06-22T21:38:40.605+08:00,"Mozilla/5.0 (Linux; Android 10; SEA-AL10 Build/HUAWEISEA-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/6445 MicroMessenger/8.0.23.2160(0x280017A7) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",49.80.247.153,大学生75,江苏
tsing/ds,2203076,2022-06-23T09:07:40.166+08:00,2022-06-23T09:16:45.696+08:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",117.143.150.58,大学生76,上海
tsing/ds,2203077,2022-06-23T09:13:52.373+08:00,2022-06-23T09:27:16.323+08:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",117.143.150.58,大学生77,上海
tsing/ds,2203078,2022-06-23T09:20:37.945+08:00,2022-06-23T09:34:31.398+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",117.143.150.58,大学生78,上海
tsing/ds,2203079,2022-06-22T21:58:44.765+08:00,2022-06-22T22:11:56.006+08:00,"Mozilla/5.0 (Linux; Android 10; SEA-AL10 Build/HUAWEISEA-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7033 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",49.80.247.153,大学生79,江苏
tsing/ds,2203080,2022-06-23T09:42:36.146+08:00,2022-06-23T09:55:39.542+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",117.143.150.58,大学生80,上海
tsing/ds,2203081,2022-06-23T12:28:55.374+08:00,2022-06-23T12:40:49.291+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",101.86.208.126,大学生81,上海
tsing/ds,2203082,2022-06-22T22:08:23.77+08:00,2022-06-22T22:33:32.939+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",117.171.189.219,大学生82,江西
tsing/ds,2203083,2022-06-22T22:39:58.295+08:00,2022-06-22T22:53:14.966+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",117.171.189.219,大学生83,江西
tsing/ds,2203084,2022-06-23T13:20:27.131+08:00,2022-06-23T13:24:42.576+08:00,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Core/1.94.169.400 QQBrowser/11.0.5130.400",211.161.243.139,大学生84,上海
tsing/ds,2203085,2022-06-23T21:45:53.488+08:00,2022-06-23T21:55:57.748+08:00,"Mozilla/5.0 (Linux; Android 10; JSN-TL00 Build/HONORJSN-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",117.143.150.58,大学生85,上海
tsing/ds,2203086,2022-06-25T11:26:37.166+08:00,2022-06-25T11:42:04.906+08:00,"Mozilla/5.0 (Linux; Android 10; V2057A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5491 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",101.93.235.110,大学生86,上海
tsing/ds,2203087,2022-06-24T12:53:18.187+08:00,2022-06-24T13:03:22.652+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/WIFI Language/zh_CN",117.83.203.38,大学生87,江苏
tsing/ds,2203088,2022-06-24T22:09:55.172+08:00,2022-06-24T22:15:34.508+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8296 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",60.181.133.9,大学生88,浙江
tsing/ds,2203089,2022-06-24T22:16:08.063+08:00,2022-06-24T22:22:34.452+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8296 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",60.181.133.9,大学生89,浙江
tsing/ds,2203091,2022-06-25T15:05:56.866+08:00,2022-06-25T15:16:54.031+08:00,"Mozilla/5.0 (Linux; U; Android 7.1.1; zh-cn; MI MAX 2 Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.116 Mobile Safari/537.36 XiaoMi/MiuiBrowser/16.4.27 swan-mibrowser",101.93.235.110,大学生91,上海
tsing/ds,2203092,2022-06-25T17:31:09.905+08:00,,"Mozilla/5.0 (Linux; Android 10; ANA-AN00 Build/HUAWEIANA-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/3779 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",223.104.213.213,大学生92,上海
tsing/ds,2203093,2022-06-26T20:41:18.014+08:00,2022-06-26T20:54:49.206+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/WIFI Language/zh_CN",101.93.235.110,大学生93,上海
tsing/ds,2203094,2022-06-27T06:22:19.036+08:00,2022-06-27T06:35:29.88+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172e) NetType/WIFI Language/zh_CN",101.93.235.110,大学生94,上海
tsing/ds,2203095,2022-06-27T19:25:56.748+08:00,2022-06-27T19:38:22.669+08:00,"Mozilla/5.0 (Linux; U; Android 8.1.0; zh-cn; Redmi 5 Plus Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/11.0.10",223.148.71.165,大学生95,湖南
tsing/ds,2203096,2022-06-27T13:37:32.536+08:00,2022-06-27T13:48:16.289+08:00,"Mozilla/5.0 (Linux; Android 10; V2031A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1609 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",120.227.53.44,大学生96,湖南
tsing/ds,2203097,2022-06-27T13:04:34.96+08:00,2022-06-27T13:12:17.955+08:00,"Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5138 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.28.79.158,大学生97,浙江
tsing/ds,2203098,2022-06-27T13:13:17.691+08:00,2022-06-27T13:24:04.712+08:00,"Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5138 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.28.79.158,大学生98,浙江
tsing/ds,2203099,2022-06-27T18:23:50.899+08:00,2022-06-27T18:34:36.312+08:00,"Mozilla/5.0 (Linux; Android 10; V1831A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/3948 MicroMessenger/8.0.21.2120(0x28001557) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",60.181.134.1,大学生99,浙江
tsing/ds,2203100,2022-06-27T18:36:00.733+08:00,2022-06-27T19:09:04.665+08:00,"Mozilla/5.0 (Linux; Android 10; V1831A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/3948 MicroMessenger/8.0.21.2120(0x28001557) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",60.181.134.1,大学生100,浙江
tsing/ds,2203101,2022-06-27T21:30:04.878+08:00,2022-06-27T21:44:01.173+08:00,"Mozilla/5.0 (Linux; Android 11; MT2110 Build/RKQ1.211119.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/8146 MicroMessenger/8.0.24.2160(0x28001837) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",58.212.147.65,大学生101,江苏
tsing/ds,2203102,2022-06-28T08:55:56.086+08:00,2022-06-28T09:07:11.193+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8296 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.18.172.242,大学生102,浙江
tsing/ds,2203103,2022-06-28T09:07:54.179+08:00,2022-06-28T09:17:18.981+08:00,"Mozilla/5.0 (Linux; Android 11; V2072A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/8296 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.18.172.242,大学生103,浙江
tsing/ds,2203104,2022-06-28T11:41:33.543+08:00,2022-06-28T11:52:28.489+08:00,"Mozilla/5.0 (Linux; Android 10; SPN-AL00 Build/HUAWEISPN-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9199 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",120.235.128.146,大学生104,广东
tsing/ds,2203105,2022-06-28T17:52:59.336+08:00,2022-06-28T18:07:17.39+08:00,"Mozilla/5.0 (Linux; Android 10; HLK-AL00 Build/HONORHLK-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/3689 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",221.192.178.215,大学生105,河北
tsing/ds,2203106,2022-06-28T18:24:19.953+08:00,2022-06-28T18:37:16.788+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36 Edg/103.0.1264.37",221.192.178.215,大学生106,河北
tsing/ds,2203107,2022-06-28T17:53:08.642+08:00,2022-06-28T18:07:30.177+08:00,"Mozilla/5.0 (Linux; Android 11; PECM30 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/6992 MicroMessenger/8.0.23.2160(0x2800178F) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",112.1.53.232,大学生107,江苏
tsing/ds,2203108,2022-06-28T18:51:18.334+08:00,2022-06-28T19:06:07.251+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100 MicroMessenger/7.0.3(0x17000321) NetType/WIFI Language/zh_CN",223.104.174.69,大学生108,江西
tsing/ds,2203109,2022-06-28T19:04:24.278+08:00,2022-06-28T19:16:19.249+08:00,"Mozilla/5.0 (Linux; Android 10; KOZ-AL00 Build/HONORKOZ-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1555 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",112.1.53.232,大学生109,江苏
tsing/ds,2203110,2022-06-28T19:27:20.74+08:00,2022-06-28T19:40:33.24+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172e) NetType/WIFI Language/zh_CN",117.171.190.56,大学生110,江西
tsing/ds,2203111,2022-06-29T18:51:16.018+08:00,2022-06-29T19:02:09.828+08:00,"Mozilla/5.0 (Linux; Android 9; COR-AL10 Build/HUAWEICOR-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7260 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",111.8.84.178,大学生111,湖南
tsing/ds,2203301,2022-06-20T22:06:55.664+08:00,2022-06-20T22:25:28.382+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",36.23.199.7,大学生301,浙江
tsing/ds,2203302,2022-06-20T21:24:22.512+08:00,2022-06-20T21:31:51.317+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",222.129.1.151,大学生302,北京
tsing/ds,2203303,2022-06-20T21:37:58.579+08:00,2022-06-20T21:53:00.133+08:00,"Mozilla/5.0 (Linux; Android 12; 2109119BC Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220402 Mobile Safari/537.36 MMWEBID/4675 MicroMessenger/8.0.22.2140(0x280016E6) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",110.153.235.9,大学生303,新疆
tsing/ds,2203304,2022-06-21T08:53:48.752+08:00,2022-06-21T09:07:36.552+08:00,"Mozilla/5.0 (Linux; Android 10; JEF-AN20 Build/HUAWEIJEF-AN20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9597 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",180.95.131.54,大学生304,甘肃
tsing/ds,2203305,2022-06-21T09:12:12.355+08:00,2022-06-21T09:22:25.581+08:00,"Mozilla/5.0 (Linux; Android 11; RMX2117 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/608 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",117.189.160.196,大学生305,贵州
tsing/ds,2203306,2022-06-21T12:22:52.149+08:00,2022-06-21T12:29:20.728+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",61.48.210.136,大学生306,北京
tsing/ds,2203307,2022-06-20T21:54:32.488+08:00,2022-06-20T22:02:37.281+08:00,"Mozilla/5.0 (Linux; Android 10; POT-AL00a Build/HUAWEIPOT-AL00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9239 MicroMessenger/8.0.23.2160(0x28001751) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",222.212.2.208,大学生307,四川
tsing/ds,2203308,2022-06-20T21:45:02.277+08:00,2022-06-20T21:49:29.552+08:00,"Mozilla/5.0 (Linux; Android 12; V2055A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220402 Mobile Safari/537.36 MMWEBID/2749 MicroMessenger/8.0.22.2140(0x280016E6) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",112.96.166.48,大学生308,广东
tsing/ds,2203309,2022-06-21T12:26:57.487+08:00,,"Mozilla/5.0 (Linux; Android 11; M2007J3SC Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20211001 Mobile Safari/537.36 MMWEBID/841 MicroMessenger/8.0.16.2040(0x2800105F) Process/toolsmp WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64",112.96.54.189,大学生309,广东
tsing/ds,2203310,2022-06-21T10:22:50.533+08:00,2022-06-21T15:08:52.99+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",163.125.237.11,大学生310,广东
tsing/ds,2203311,2022-06-21T10:17:13.815+08:00,2022-06-21T15:09:36.114+08:00,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36 NetType/WIFI MicroMessenger/7.0.20.1781(0x6700143B) WindowsWechat(0x6307001d)",163.125.237.11,大学生311,广东
tsing/ds,2203312,2022-06-20T23:38:08.126+08:00,2022-06-20T23:49:31.592+08:00,"Mozilla/5.0 (Linux; Android 12; M2102J2SC Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3225 MMWEBSDK/20220105 Mobile Safari/537.36 MMWEBID/356 MicroMessenger/8.0.19.2080(0x2800133D) Process/toolsmp WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64",180.139.84.108,大学生312,广西
tsing/ds,2203313,2022-06-20T21:21:21.383+08:00,2022-06-20T21:28:19.76+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",1.31.212.205,大学生313,内蒙古
tsing/ds,2203314,2022-06-21T10:18:41.879+08:00,2022-06-21T10:25:00.472+08:00,"Mozilla/5.0 (Linux; Android 12; Redmi K30 Pro Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7300 MicroMessenger/8.0.23.2160(0x28001751) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",1.85.39.228,大学生314,陕西
tsing/ds,2203315,2022-06-21T11:18:03.57+08:00,2022-06-21T11:31:08.073+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.22(0x1800162a) NetType/4G Language/zh_CN",112.96.50.112,大学生315,广东
tsing/ds,2203316,2022-06-21T10:36:31.993+08:00,2022-06-21T10:47:01.865+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",42.184.184.64,大学生316,黑龙江
tsing/ds,2203317,2022-06-21T10:20:52.637+08:00,2022-06-21T10:37:12.542+08:00,"Mozilla/5.0 (Linux; Android 10; ELE-AL00 Build/HUAWEIELE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220402 Mobile Safari/537.36 MMWEBID/4424 MicroMessenger/8.0.22.2140(0x28001657) WeChat/arm64 Weixin NetType/WIFI Language/ja ABI/arm64",124.126.101.248,大学生317,北京
tsing/ds,2203318,2022-06-21T10:40:01.602+08:00,2022-06-21T10:46:05.203+08:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 Safari/537.36",112.39.100.79,大学生318,辽宁
tsing/ds,2203319,2022-06-21T10:35:30.57+08:00,,"Mozilla/5.0 (Linux; U; Android 12; zh-cn; M2011K2C Build/SKQ1.211006.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.116 Mobile Safari/537.36 XiaoMi/MiuiBrowser/16.4.27 swan-mibrowser",1.85.39.227,大学生319,陕西
tsing/ds,2203320,2022-06-21T12:53:05.801+08:00,2022-06-21T13:03:31.213+08:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",123.124.147.91,大学生320,北京
tsing/ds,2203321,2022-06-21T10:36:08.179+08:00,2022-06-21T10:42:55.142+08:00,"Mozilla/5.0 (Linux; Android 12; M2102K1AC Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9673 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",1.85.39.228,大学生321,陕西
tsing/ds,2203322,2022-06-21T10:52:03.006+08:00,2022-06-21T10:58:12.628+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/4G Language/zh_CN",223.104.41.245,大学生322,北京
tsing/ds,2203323,2022-06-21T10:43:14.848+08:00,2022-06-21T10:54:04.109+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/4G Language/zh_CN",36.45.47.155,大学生323,陕西
tsing/ds,2203324,2022-06-21T12:58:26.206+08:00,2022-06-21T13:04:22.644+08:00,"Mozilla/5.0 (Linux; Android 10; NOH-AN00 Build/HUAWEINOH-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9271 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",220.115.159.28,大学生324,广东
tsing/ds,2203326,2022-06-21T16:09:46.47+08:00,2022-06-21T16:21:07.372+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",60.7.70.99,大学生326,河北
tsing/ds,2203327,2022-06-21T19:10:18.991+08:00,2022-06-21T19:20:42.492+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",43.226.236.233,大学生327,北京
tsing/ds,2203328,2022-06-21T19:02:06.891+08:00,2022-06-21T19:06:41.704+08:00,"Mozilla/5.0 (Linux; Android 10; TAS-AN00 Build/HUAWEITAS-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5718 MicroMessenger/8.0.23.2160(0x28001751) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64",39.144.179.16,大学生328,河南
tsing/ds,2203330,2022-06-21T22:19:38.452+08:00,2022-06-21T22:32:15.974+08:00,"Mozilla/5.0 (iPad; CPU OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/WIFI Language/zh_CN",221.4.34.211,大学生330,广东
